data;soma;Agua_Grande;Aldeia_Campista;Alvorada;Areia_Branca;Ari_Franco;Baependi;Barra;Boca_do_Mato;Botafogo;Bras_de_Pina_13kV;Bras_de_Pina_25kV;Brisamar;Cachambi;Cachamorra;Camara;Camerino_1;Camerino_2;Campo_Marte_13kV;Campo_Marte_25kV;Carmari;Cascadura_13kV;Cascadura_25kV;Caxias;Centenario;Coelho_da_Rocha;Colegio;Comendador_Soares;Copacabana;Cosmos;Curicica;Democraticos;Eldorado;Esperanca_13kV;Esperanca_25kV;Fontinele;Fundao;Gardenia;Governador;Guadalupe;Guanabara;Humaita;Influencia;Inmetro;Itaguai;Itapeba;Jaboatao;Jardim_Botanico;Leblon;Leme;Leopoldo;Mackenzie;Marapicu;Mato_Alto;Maturaca;Mena_Barreto;Meriti_13kV;Meriti_25kV;Nova_Iguacu_13kV;Nova_Iguacu_13kV;Paciencia;Padre_Miguel;Pavuna;Pedro_Ernesto;Piedade;Porta_Dagua_13kV;Porta_Dagua_25kV;Posto_Seis;Queimados;Ramos;Recreio;Retiro;Rio_Comprido;Rocha_Freire;Rosali;Samaritano;Santa_Cecilia;Santa_Clara;Santa_Luzia;Santissimo;Santo_Antonio_1;Santo_Antonio_2;Sao_Conrado;Sao_Joao;Sapucaia;Sarapui;Saudade;Seropedica;Taquara;Terra_Nova;Tres_Rios_13kV;Tres_Rios_25kV;Triagem_13kV;Triagem_25kV;Trovao;Turiacu;Uruguai;Vigario;Vigario_Geral;Vila_Valqueire;Vilar_dos_Teles;Volta_Redonda_13kV;Volta_Redonda_25kV;Washington_Luis;Zona_Industrial
2012-01-01;2349658.04;20365.67;24918.41;37607.71;48520.15;34970.76;37881.71;56904.35;26134.81;27189.93;27463;1917.31;11250.37;36839.62;24317.4;47729.34;11203.31;22381.03;23725.39;11880.92;1394.36;40883.89;5988.65;48247.76;18222.33;20355.44;25451.61;33245.5;23315.09;31450.63;41180.39;21642.38;4927.24;37451.12;19147.55;13760.75;9659.75;0;20947.88;33967.59;27020.37;16068.63;0;9717.5;0;27117.45;43989.03;29309.93;26374;15659.41;22767.51;19959.88;14793.24;19214.67;23503.79;43387.55;25275.06;2497.06;39434.78;14849.31;0;31546.75;29362.16;21790.77;24634;56384;10647;35458.35;22059.74;26123.5;19557.62;17036.94;36533.23;21168.61;46636.25;18089.5;13117;18291.66;22212.3;19997.88;25363.02;20061.65;20965.51;0;2760.6;33690.92;5625.35;18574.02;34784.52;27068.15;11879;15257;21570.09;6456.58;24396.16;23701.6;19894.34;4299;28854.42;23547.55;20792.38;20536.34;3368.48;20700.75;19483.14
2012-02-01;2473505.02;22679.27;25310.26;40128.5;51913.98;37371.4;38454.45;56283.36;29097.88;28155.57;27983.43;2056.33;13722.65;38812.32;26026.78;52577.42;10726.69;22394.01;23717.24;12189.25;5350.33;41996.25;5323.13;50918.64;19562.75;24696.51;27400.44;35773.4;23420.91;30920.64;43633.08;22612.38;4925.25;38429.08;19146;14092.79;9848.94;0;22435.67;35834.34;28191.06;16873.55;0;9972.47;0;27860.83;47094.17;31162.1;27630;16198.5;25034.89;20585.94;15276.21;18443.58;24663.47;47381.58;26226.5;1463.64;41130.63;15390.12;0;33611.5;29533.69;23767.17;26300;58681.44;11416.72;37111.97;21822.52;28622.05;20032.74;18224.75;39873.93;22969.6;47485.75;19235.31;13214;18443.86;21920.36;23348.19;26377.54;21082.8;21623.59;0;3266.55;34697;5158.5;22052.08;37167.62;27809.11;12261;14319.72;23408.41;4283.26;25556.14;26373.41;21837.53;4097.3;29427.84;25429.95;23875.02;21542.32;4818.94;25250.06;19673.25
2012-03-01;2571278.82;23689.04;25291.18;41490.38;52519.3;38107.15;39924.62;59736.99;29033.73;30835.06;28502.2;3338.16;14257.01;40100.82;26634.2;53910.45;12134.37;25332.17;25115.89;12968.74;4922.88;42692.32;5853.34;52100.45;21331.3;25710.84;27866.66;35979.62;24946;30995.52;43049.81;24938.06;5336.98;39996.95;22244.25;15121.19;12595.21;0;22717.03;37990.84;28315.5;17821.93;0;10415.84;0;30240.32;49885.55;33092.95;29962;15533.97;24692.59;21189.41;16616.65;18751.43;24711.03;49467.75;26960.33;1938.74;44242.72;14326.56;0;34656.94;28571.19;26058.82;27080;60928.56;12237.28;38355.86;23304.49;30902.02;20938.43;18896.12;41551.84;22357.95;48976.88;19424;14703;18701.72;24818.78;24364.35;24609.22;22292.87;23293.62;0;3408.44;35347.59;5539.38;23306.06;37022.26;28501.94;13366.39;16098.08;24759.29;5560.19;26936.52;27204.07;21503.77;4668.6;29075.17;26611.34;24752.85;22806.46;6177.3;25940.81;18192.45
2012-04-01;2288942.13;19119.86;21887;39402.02;47197.95;34214.59;32551.3;53172.6;24995.46;27363.29;26245.96;3036.92;13420.4;36346.2;23502.82;46923.93;10709.63;22791.37;21848.07;13174.03;5818.58;39531.16;5252.26;45846.44;20881.42;22603.94;24356.74;28462.69;22933.28;28695.04;38041.71;23072.28;4909.84;36916.71;17712.54;13197.64;9116;0;20610.12;32727.12;25023.06;15427.72;0;9469.13;0;27391.07;43640.34;28758.38;27421.91;14719;21340.87;17662.38;15529.66;16634.22;22940.28;43536.71;23491.77;920.61;38318.41;9523.06;0;31651.12;24466.25;23310.08;21660;55234.39;11105;34683.71;21294.47;27811.8;18809.98;17672.06;34681.37;23448.75;42102;16472.44;13396;17382.14;21406.9;21341.02;20838.68;19703.3;20705.89;0;2798.36;32394.06;6130.16;24548.76;33760.06;26157.57;12283.8;15281.24;21651.06;4080.64;23946.32;23890.6;18313.02;3749;26435.65;24026.19;22397.05;20394.77;5553.05;24535.62;17100.32
2012-05-01;2029959.69;16236.26;20164.69;36397.65;40462.1;30532.76;29546.65;46886.8;22012.75;24693.45;22719.29;3550.9;12139.16;30199.73;19878.91;40951.02;10381.22;21071.04;19366.89;11485.77;9087.64;32965.05;6251.42;39182.12;20447.74;19207.09;16373.99;25676.41;19699;25743.34;36196.78;19454.35;4452.25;32012.18;13894.81;13530.67;9923.12;0;18542.5;28044.59;21633.13;14282.79;0;8238.14;0;24219.93;38649.47;25928.83;24629.34;13635.2;18084.22;17406.3;13150.34;17989.03;22768.16;36189.77;17219.34;3223.09;32333.75;4180;0;26099.56;23061.53;19207.25;18970;47487;10970;30664.02;20082.07;20353.79;16349.55;17176.44;30290.68;22322.32;35860.5;14617.34;13153;15040.71;20447.35;19202.25;20433.54;22036.34;18163.82;0;2962.62;27422.94;6893.53;16939.46;28636.59;24773.14;11647.36;14800.56;18611.54;6183.31;20857.69;22356.85;15743.85;4102;25052.8;18901.56;19029.42;19085.47;5213.25;18952.25;16681.49
2012-06-01;1985536.94;16664.51;20148.57;34082.17;39137.62;28385.79;29109.96;46873.08;21825.24;23021.7;22077.33;3138.2;11143.72;29487.69;19346.38;39863.28;9732.29;20664.26;18854.18;11602.61;10898.19;32624.34;5774.22;39598.64;21001.78;18570.77;17112.59;25034.5;19316;25431.87;34171.9;19918.55;4376.27;31723.67;19954.93;12781.31;9675.04;0;18850.06;27693.69;21367.94;14043.72;0;8032.18;0;23878.27;36636.96;25939.13;23782.25;13333.09;17902.35;15632.06;13112.08;14465.3;21735.99;35623.8;16778.9;2312.47;31133.72;7716.69;0;25495.19;23760.88;18485.18;18951;46503;10135;30013.2;18281.84;19702.94;16419.3;16545.38;29427.46;19035.96;36059.25;12950.91;14134;14904.52;19115.4;20205.5;19529.16;20845.55;17366.55;0;3000.59;26909.77;5506.88;14503.33;28384.49;24122.06;11364.42;14632.3;18498.09;4952.08;20169.76;21328.01;15336.05;4227.9;24810.75;18067.51;19196.36;18710.03;5651.15;21052.38;14152.14
2012-07-01;1990252.64;16223.41;21082.06;35734.39;38759.35;28852.45;29557.54;45487.39;21773.11;22990.48;22228.64;2555.37;11190.2;29501.98;19824.16;39301.47;9989.04;20314.69;19556.17;11866.36;10571.83;33279.96;6552.79;39328.3;21837.22;16585.55;19659.86;25094.59;19350;26626.88;34641.04;20120.36;4225.94;31661.14;16558.53;12944.81;9698;0;18413.87;28451.47;21698.47;14024.62;0;8051.82;0;24258.17;36820.11;25671.68;23466;13367.01;17804.49;17109.68;12745.7;15565.64;20008.63;35227.75;14135.84;2547.03;31380.81;10136.25;0;24535.56;23087.72;18373.2;18664;46675;10131;30068.62;18325.72;18761.78;16299.22;16092.69;29850.3;18139.76;38882.74;13692.36;15114;14224.98;19743.12;20081.69;22725.39;19737.91;17390.97;0;3082.97;26054.8;5765.42;15890.35;27978.8;23768.27;11391.7;14667.42;18373.36;4472.8;20088.89;20604.95;15107.22;4013.1;25548.41;19082.91;19945.63;18489.38;6454.86;17891;14572.6
2012-08-01;2055672.17;17027.38;21746;37752.37;40919.68;29806.01;32925.77;46411.58;22585.38;22983.3;21929.59;1732.17;11705.28;28470.05;20328.78;41539.62;10419.45;19112.99;20290.66;13480.22;13470.06;34407.14;6019.96;40488.17;22426.8;18263.71;21695.07;24433.45;19270;26654.11;36732.39;22650.09;4572.42;32790.81;16850;13232.44;8960.82;0;19168.78;29593.5;21788.48;15083.67;0;8269.22;0;23335.61;38131.97;26168.26;23762;13218.49;18302.27;19924.47;13048.72;15312.88;20170.61;37538.69;15718.1;2940.69;31840.97;11948.69;0;25426.75;24159.41;18329.94;21499;48086.3;10584;30036.41;19066.08;20542.51;16438.64;16433.88;31116.38;16419.46;39932.57;15042.63;13806;14750.61;20569.52;20504.62;23303.91;20871.17;17720.54;0;3070.46;27462.85;5929.76;15970.07;30361.13;23034.46;11699.3;15063.4;17027.12;2982.26;20699.78;19955;15346.12;3370.7;26282.12;20334.91;19706.4;19168.23;8992.7;19391.94;15833.39
2012-09-01;2052818.39;17327.38;22633.28;36710.9;41952.56;29404.55;32249.69;45322.68;22660.5;23491.96;20454.46;2201.29;11110.7;31748.93;20620.08;42239.43;9828.3;17876.48;19953.38;12668.55;13547.59;34942.49;5709.7;41414.88;22646.8;18570.7;21708.95;26802.97;18990;26806.42;35610.72;21232.57;4516.81;34012.37;18668.09;12903.14;7844;0;17736.77;31740.94;22727.19;13764.45;0;8186.53;0;23323.07;40339.63;25488.31;22982;12230.72;18564.13;18926.78;12638.93;15471.05;20622.98;37750.58;16384.11;2973.95;32246.6;9198.75;0;26100.25;23917.8;19624.71;19210;47466;10311;29277.54;18875.4;22617.45;16465.94;17331.25;31076.7;16312.43;37949.02;14669.5;14624;15120.93;19288.24;21063.3;21396.31;19353.91;17690.81;0;3202.43;27740.55;5780.48;15810.4;30654.73;23701.97;11675.9;15033.3;16263.18;2424.93;21452.77;19911.01;15725.51;3815.7;25707.43;20241.27;20978.37;19292.74;7651.46;21723.62;14607.47
2012-10-01;2359577.1;19925;25938.34;39674.72;48697.18;33880.99;37087.23;50211.82;26305.91;26819.42;23060.18;2385.41;10119.76;36584;23391.79;48650.84;11377.07;21910.7;21783.49;13413.94;15065.28;47487.51;6724.99;46236.12;25589.98;22323.2;26018.31;32176.8;21940;30827;41120.83;25706.66;5200.94;38380.1;20229.84;14446.11;9894;0;19823.37;35758.84;25938.23;16152.72;0;10595.16;5002.99;26436.74;46388.11;29067.98;26744.79;13706.81;21958.23;21585.37;15079.83;17459.44;23387.42;42780.07;19596.33;2785.34;38419.31;9122.74;0;32055.31;27405;23613.68;18750;55758.23;10096;32893.85;21707;25331;18850.98;19067.75;36044.01;18876.72;44696.61;16660.12;17100;17348.98;22527.5;23511.2;23610.7;23597.69;20143.01;5701.91;3442.53;27946.93;5982.68;18301.44;34891.94;28669.78;13310.53;16837.3;20573.8;2441.38;24047.82;22996.31;19037.91;4441;28074.34;23227;21715.61;21761.38;8011.1;23950.37;16193.46
2012-11-01;2161073.87;18191.15;24111.97;35858.14;44361.71;31102.75;34018.76;43492.16;23639.6;24672.95;22289.72;2606.53;10641.24;30595.11;23116.06;44885.57;10425.74;19829.97;20267.96;13007.91;13857.8;42154.39;7896.82;39163.81;22023.47;20968.4;23384.81;30189.72;20136;28299.19;39237.36;21435.17;5011.83;35087.49;17875.61;13254.63;8540;0;20298.41;31600.94;23190;14892.38;0;9756.16;7200;25524.04;41223.17;27128.4;24200.68;12906.73;19639.08;19334.47;15282.61;18203.75;21568.56;40167.88;19935.82;261.61;34380.53;8314.25;0;29246.4;21401.07;22396.96;19090;51802.77;10268;30817.98;22158.2;23323.35;18009.28;17440.75;32372.93;17328.83;40382.95;15477.75;13621;15417.73;20040.61;20372.94;19781.85;21926.21;18980.38;6600;3082.24;25655.28;5514.91;16600.72;31887.3;24578.25;12219.06;15456.64;18412.62;1998.48;22568;21512.72;16583.38;4299.7;25364.02;21332.39;19907.2;20453.26;6471.24;23379.6;14898
2012-12-01;2798228.24;23629.15;32191.01;50184.9;57893.19;41459.96;44731.18;49055.67;33255.03;30808.02;30012.35;1897.68;13414.22;39297.71;32517.97;60510.6;12027.34;23257.74;24145.5;14994.45;18892.24;50022.23;6426.95;51744.65;24446.05;26635.06;31452.57;38190;27849;35428.1;49866.36;24852.89;5278.08;43113.52;20897.05;16658.63;10930;0;26487.9;43625.5;30710.9;19356.17;0;11196.43;9560;32699.77;54700.75;36744.95;33226.2;17133.99;28335.31;21479.71;18222.06;21999.84;30442.5;57343.51;23174.09;1055.5;45073.19;10250.63;0;40437.16;28784.44;29180.88;31537.06;68889;11717;41986.41;24706.43;32850.48;24984.37;20423.69;44513.98;22302.2;56828.52;21700.31;15622;19842.61;23027.07;27471.19;26923.94;22622.47;25203.11;9575;3518.08;33018.34;6150.25;21365.13;42505.77;32074.2;15725.93;19892.69;24874.91;913.75;28306.54;30264.36;25089.08;4809.4;34618.68;28436.07;25650.15;23826.52;7561.68;30613.31;17098.15
2013-01-01;2460920.22;20555.68;26955.04;48103.7;50415.68;36816.44;39948.75;40837.33;27068.73;30515.31;25836.53;2098.7;11664.46;34896.36;26258.48;52024.78;12166.59;21822.93;23117.88;15127.44;14676.36;42982.03;6537.96;40800.72;15745.77;22587.22;26201.92;33582.87;25795.01;31595.47;48443.29;23051.59;5491.55;39447.58;19324.62;14253.81;10190;0;23521.25;36057.23;28282.88;17241.54;0;9949.01;10691;27069.29;46705;31862.83;30334.43;16226.33;23439.37;23223.29;16181.18;22194.61;25511.91;48993.05;18770.9;2605.6;38251.63;7302.25;0;33402.38;21575.52;26695.86;23814.64;56769.73;11364;39208.29;22410.09;25780.88;23936.61;17964.69;37902.59;19804.36;47279.54;19230.68;14590;17620.24;24026.97;22497.28;26890.13;23416.13;22371.46;11262.3;4912.48;33980.9;6183.5;18972.23;37745.12;28941.7;13962.63;17664.71;23180.09;1219.08;25387.18;25877.62;20594.93;3896;30741.38;25251.23;18170.99;20825.93;2466.97;26994.25;12783.81
2013-02-01;2483400.26;23727.32;28136.25;46463.3;50963.61;37037.4;40707.27;35986.1;27424.65;28769.44;26493.24;1346.79;10103.31;40541.4;28981.74;52142.25;11093.23;19602.54;21970.14;11435.9;17012.15;44252.26;5972.4;41016.27;16284.36;21345.44;27295.41;35039.4;25229.63;31392.24;46065.92;24182.67;4763.57;40742.99;20068.49;13658;9943.15;0;23199.45;37971.91;28306.56;17210.35;0;10026.11;12287.09;27860.83;48576.66;31998.74;29359.48;15264.89;23678.42;20333.54;18043.57;19501.62;25223.75;49788.92;19343.44;2589.77;39436.42;9314.13;0;34626.88;27151.39;26962;24164.41;59834;10375;38535.47;20291.76;26870.9;23415.01;17480.25;39907.52;20002.4;48875.56;18668;12891;17791.49;21701.46;25714.45;23548.82;20193.97;22701.45;13495.35;3198.64;34320.7;5760.35;19161.96;38102.6;28586.84;14102.26;17841.36;22355.45;3860.35;25784.07;27287.72;21722.88;4277.3;31048.8;25912.92;21122.39;21037.32;3702.71;30053.04;12456.27
2013-03-01;2515693.18;24327.46;29228.94;44976.99;48331.51;38372.02;41154.75;36007.23;28653.02;30527.64;26917.13;1819.98;10628.23;40944.14;30234.63;51013.6;12375.69;23348.05;23227.25;13197.19;17208;44091.17;5592.61;41753;17546.09;21716.42;27374.81;34835.22;24608.99;30612.27;47025.4;26033.15;5176.31;41048;22557.45;14766.69;11012.48;0;23946.67;37490.31;28109.91;17501.69;0;10407.35;12062;28701.7;48069.41;32321.44;30681.42;15632.02;22612.09;20657.65;18332.27;21905;25527.16;44689.48;20149.78;2295.48;40067.41;9463.16;0;35131.31;27853.52;25778.11;23429.69;56083.34;11640.65;39001.42;25384.46;27035.37;25026.29;17463.69;39090.73;20322.44;48223.25;15838.1;13299;19872.79;23917.8;26823.29;26573.1;20513.5;21369;14726.47;2712.19;32435.2;6337.25;23171.86;38712.24;27815.84;14243.28;17980;22800.45;5046.64;25314;26843.09;20476.15;4509.6;31545.58;26444.21;21191.49;23544.72;2964.76;25342.23;12998.23
2013-04-01;2182832.38;18487.23;24903.49;40863.64;44093.9;32437.26;34650.68;30716.47;24375.14;26729.21;23475.8;2747.45;9656.56;35662.35;25280.73;44964.5;11363.84;19878.79;21521.51;13266.87;16942.62;37327.18;4970.31;35332.77;16096.72;20556.81;25416;27970.38;21898.1;28860.83;42198.47;21385.54;5092.38;34970.05;15961.4;13814.17;10121.71;0;21151.34;32968.87;23523.25;15587.91;0;9157.76;10841.6;27767.79;40771.67;26916.45;26830.57;13573.1;19205.73;20705.02;15489.55;21480.29;21898.91;39977.85;18133.13;1625.8;34618.24;8176.17;0;28602.56;23878.17;20883.64;22139.95;48869.07;10530.05;32766.34;19490.14;23223.38;20504.06;17251.56;31318.79;15333.44;39329;13443.49;14704;16508.84;22337.91;23348.47;24051.42;20486.53;19727.78;14277.37;3129.64;28203.5;5769.44;19563.91;26879.13;23895.02;11387.45;15422.57;20978.74;4091.52;21658.34;22382.98;17764.03;4138.2;26517.02;21242.68;16211.47;20034.39;1991.13;23314.04;10859.42
2013-05-01;2093302.02;17721;25478.85;39732.48;42060.09;31611.46;33537.05;26203.17;23034.69;25484.57;23712.49;2450.88;8212.22;37180.66;23836.63;43217.07;10941.47;18239.19;21649.22;12930.46;16485.82;37449.59;5310.8;34231.74;17922.6;18706.69;24351.11;27187.72;20639.38;27024.75;37506.33;22478.95;4659.2;34405.38;16729.03;13465;10074.15;0;19812.69;31034.19;22430.13;14726.89;0;8865.4;10164;26206.71;39041.98;25536.55;25748.26;13045.59;18240.95;20364.75;11028.65;18188.7;20226.59;39926.76;16520.06;2913.47;34171.53;10587.69;0;26227.65;21791.79;20932.72;21230.62;47278.34;10402;31182.43;19552.15;22387.34;18700.11;17367;27768.35;12665.87;38788.14;12992.44;12816.11;15126.45;20566.8;21829.05;22114.45;20019.64;19248.02;12513.77;3205.77;26887.56;6330.73;18936.22;28293.68;22700.27;11159.7;15114.11;19466.88;3609.48;20137.61;21577.19;16634.01;4180.99;26185.28;20308;15514.38;19516.45;3607.68;20722.2;11069.13
2013-06-01;1987697.97;16686.25;23440.22;36757.75;39403.6;30953.34;31820.03;26192.19;21514.4;24634.17;22444.35;1669.2;9191.65;35609.65;22460.13;39482.74;9886.3;17776.39;20358.06;12328.64;16278.33;36600.26;5454.49;32220.77;17241.46;17217.35;23157.91;25476.45;19713.5;26312.19;35020.37;22111.74;4250.48;32197.29;13314.71;12854.44;10869.9;0;19004.91;27951.13;20269.31;14034.8;0;8831.61;9757.36;23589.92;37214.73;24427.5;24481.87;11960.71;17279.44;17281.3;12987.25;17899.06;19671.09;37504.16;15444.25;2722.19;30995.44;4968.06;0;26099.4;20956.64;18991.42;20202.49;43424.33;9911;29905.84;24720.39;16436.32;17873.09;17217.25;28980.69;13145.86;38004.57;12376.23;13875.43;12280.71;19173.77;20887;20620.81;19390.87;18210.31;13266.11;3019.69;24921.26;6185.91;16724.12;27444.87;21565.3;10601.72;14358.41;19066.86;1897.05;19144.05;20282.56;15427.25;4017.95;24787.48;18956.94;17034.79;18545.46;4176.43;20456.33;11956.29
2013-07-01;1941132.92;16307.75;22047.11;35336.98;39088.23;27443.59;31111.27;25630.63;20116.5;23667.08;21597.17;2529.8;7871.51;34356.83;21706.38;38212.6;9732.49;18829.1;19041.06;11968.77;16233.63;32906.13;5889.62;30947.04;16812.9;17039.45;20387.78;24594.06;19214.52;25444.97;32651.69;19004.47;4241.22;31320.04;16821.88;13002;9275.6;0;17968.16;27249.44;20347.13;14668.77;0;9070.06;9291.34;23914.97;37605.19;24138.26;23078.13;11829.68;16994.98;16859.28;12597.6;17482.24;18638.53;36027.73;14248.34;1212.84;30562.38;11354.94;0;25499.74;20495.6;18768.61;18477.66;47098.67;9812;29010.31;19252.78;19540.84;17685.54;17109.81;27855.22;12038.68;34441.17;11984.33;14099.71;13095.71;18563.45;17638.76;19866.94;19158.21;17949.03;16006;3065.51;23952.92;6164.74;15200.5;28017.83;20702.69;10872.65;14071.24;18801.64;4492.98;19238.03;19836.34;14995.53;3551.64;24242.15;18763.57;16779.27;18818.7;5889.21;19331.23;11373.98
2013-08-01;2017403.26;17940;22351.96;36989.22;40133.99;27464.64;32389.78;27040.57;21321;24452.25;22747.1;1661.09;7801.84;36100.97;22414.76;40726.99;11341.84;18350.26;21954.16;11506.18;16510.41;33423.87;5859.32;32572.33;18694.1;17572.02;19861.06;25981.88;18772.99;26569.18;35690.76;19973.7;4414.88;32387.2;16587.43;13466.45;9739.38;0;18896.41;27481.63;20599.94;13919.2;0;8730.08;9937.12;23881.36;39032.35;26172.68;22424.92;12003.86;17253.03;18842.76;13063.71;16803.96;19087.06;37886.43;14403.69;2978.64;32028.36;11554.38;0;27451.71;21523.93;20168.73;21431.96;48833;10281;29340.32;18851.56;20263.81;17677.23;17408.87;28885.06;12442.2;37403.38;12410.42;14635.38;17221.05;19601.43;21237.99;20725.95;18902.2;17976.2;16793;3165.31;24020.43;6363.04;15864.51;29558.17;20929.43;11399.47;17000.21;18933.06;5163.68;18743.05;20570.29;15605.87;4182.43;24646.76;19144.61;14641.88;19393.6;6549.66;20044.55;10269.75
2013-09-01;2122368.26;18594;22115;38202.14;43256.39;29849.14;33440.44;29046;22555;24839.08;21592.57;1434.21;6621.53;33295.16;24434.67;43816.61;12644.76;17698.84;22222.77;11469.12;17054.41;35041.07;5577.93;34902.44;17942.96;19514.67;23108.01;28530.08;19252;27765.63;39662.17;21467.01;4255.2;34486.17;19544.25;13134.06;9786.23;0;19587;27689.43;21630.38;14525.93;0;9045.52;10624.67;23212.2;41255.81;25977.64;23239.56;12300.35;18704.3;19683.97;14097.31;17220.15;20675.87;40988.98;18370.03;4099.43;34203.55;11248.06;0;28651.26;23360.87;23052.04;22423;51176.98;10774.5;30106.23;20214.66;21276.78;19502.08;17361.14;30921.04;10948.05;39272.87;13022.55;15799.47;18942.65;20204.44;21862.19;22071.66;18479.86;18989.31;17854;3132.74;26302.39;6294.65;18974.96;30696;23276.2;11054.08;18602.04;19620.54;3768.15;20048.15;22621.63;16142.28;4067.21;25268.98;22107;18235.2;19432.11;7916.07;21046.78;10961.65
2013-10-01;2244036.02;20493;23441.9;39563.54;46284.59;31223.88;34686.56;30192.39;23917;25806.5;23565.23;1661.95;8488.88;41495.03;25768.14;47135.63;13251.2;18158.86;22669.94;12963.88;17549.76;37311.58;6541.25;35830.29;19282.34;19768.2;23744.66;28700.65;20040;29717.42;41099.76;22755.03;4415.41;36389.46;18375;14228.5;10216;0;20801.39;30611.82;23935;15105.87;0;9539.29;11167;25799.17;42950.94;27026.86;24558.24;12914.95;19679.29;20989.26;14343.41;18309.27;21436.7;43256.16;19589.64;3059.59;35649.28;8495.13;0;29392.43;24809.25;22535.3;23489;54349.95;10848;30831.2;19737.82;24930.77;20680.22;18108.68;32341.1;14829.15;41932.09;13829.94;15306;18959.1;21289.19;22512.38;23297.64;20035.59;20533;18525;3440.83;28821.78;6540.71;24975.5;33577;24719.33;11627.56;18757.02;21758.4;1994.3;20580.76;23200;16946.4;4164.76;26522.89;22277.89;19329.31;20516.18;9276.78;23203.98;12750.16
2013-11-01;2283031.15;21041.63;25631.57;38755.12;47993.62;34609.06;35351.25;31444.84;24500;26196;24251.78;1240.56;9203.53;44388.2;27127.4;46690;13278;17885;22556;14096;19472.1;38755.39;5623.73;38203.68;18840.5;20596.07;24607.19;30094.77;20014;30028.27;42086.78;21487;5191.39;37429;17852;14001.62;10355.33;0;21540.31;31130.19;24294.03;15431.04;0;9836.42;11623;25790.66;43965.57;27685.54;24745.57;12817.6;20463.51;19913.29;16125.58;19675.86;22816.23;44435.73;18514.15;4310;36681;8778;0;30353.53;25181.61;23760.25;24320.54;54769.19;11049;32492.17;20430.04;24726.79;21094.37;18145.81;32084.11;16108.32;42931.31;14106.54;14412.16;19005;20495;22648.38;22216.57;19354.9;20629.8;18093;3299;29399.62;6628.49;19366.4;35154;24120;11442.83;18784.37;21636.56;1576.86;22032.54;24980;18010.76;4141.32;26144.92;21947;17788.64;21263.89;9280.41;23830;12343.5
2013-12-01;2508114.99;24546;28868.18;44548.31;52135;39695.02;39213.66;36090.55;27851;28551.06;28270.95;2129.64;9568.1;49258.56;34625;49877.47;13776.19;22039.54;22747;12039;21189.02;43876.26;4662.14;41866.86;18677.95;22144.26;26922.93;33794.54;24587;34612.54;49386;23866;3516.43;41947;20026;15422.57;8861;0;23685.05;34221.42;26923.43;17023.19;0;10562.96;13718;31021.98;45517.06;31124.41;28832.22;14849.59;22862.81;17879.16;18485.82;20905.11;24010.95;50190.25;21014.66;4218.67;34591.61;14864.31;0;35383.72;27682.1;24028.49;26940;58629;9566;36882.69;20777.1;28157.7;24562.27;19960.39;36564.62;14221.5;47148.69;15982.71;12490;20870.42;21275.68;25944.24;23566.54;21050.05;22948.67;21723;3392.64;29346.78;6558.99;19632.64;39201;25456;12158.61;19366.68;24046.3;2730.77;24490.87;26492;20807.04;4476;27726.61;23889;19609.29;22432.57;7849.59;30763.33;13641.3
2014-01-01;3030724.19;29679;38031.31;52823;61968.28;49108.26;48424.52;42073.7;35770;32608.28;33358;3029;10562.85;59125.66;41958.8;62180.12;13743;25514;26495.83;13433.34;24299.04;53885.86;6205.48;49984.25;19615.58;27171.7;32845.97;40127.87;29519.01;39306.64;58699;28471.82;4652.1;47951;24631;16964.83;10167;0;27812.44;40798.7;32308.11;20072.88;0;12222.36;17388;36067.55;54726.72;39197.11;33575.04;17952.79;28755.96;21676.26;22156.11;24982.04;30046.8;63924.02;25723.71;3132.62;49059;13896;0;44223.31;33911.47;30951.2;32880;70704;8100;45692.09;23989.6;32842.71;29415.52;21956.43;46208.42;19367.68;59590.7;19339.08;16339;25016.19;25713.04;31676.23;26445.03;26028.54;30580.77;26867;3858.41;38740.39;6999;26322.85;50132.41;30586;13544.31;20543.71;28852.41;3792.22;30207.07;34098.94;25838.96;4735.8;33975.26;30585;24601.77;25700.24;7140.15;37931.78;14840.2
2014-02-01;2770755.04;26337;33804.27;46055.71;55969.66;45406.75;43382.15;36529.03;33368;31046.42;28605;1469;8284.92;57357.11;37721.82;57301.23;13368;22537.1;24838.19;12284.07;24403.25;49102.58;4917.05;45866.41;20691.6;25165.51;30021.83;37807.02;25098;35898.54;53093.53;27440.84;4450.24;44018.95;22191.91;15620;11740;0;26692.78;37942.79;30692.71;18344.88;0;11471.27;16919;29684.12;51048.64;36061.34;28952.34;14319.59;26081.08;21216.06;19098.39;21535.02;27961;57974.5;24832.2;2544.96;43245.28;13933.38;0;40916.51;31114.53;31944.51;29860;66135;3132;37352.88;21917.25;27848.06;25437.76;20342.01;45417.09;19722.75;54608.93;17791.96;14930.44;22062.5;23739.58;30347.67;24300.28;24910.19;23495.5;23489;3603.73;35463.02;6568.83;23398.94;45237.07;29386;12701.22;19059.55;26027.3;2925.3;28659.81;31021;24111.37;4328.52;33178.18;29314;22854.34;23803.29;7517.23;34290.92;12745
