data;soma;Agua_Grande;Aldeia_Campista;Alvorada;Areia_Branca;Ari_Franco;Baependi;Barra;Boca_do_Mato;Botafogo;Bras_de_Pina_13kV;Bras_de_Pina_25kV;Brisamar;Cachambi;Cachamorra;Camara;Camerino_1;Camerino_2;Campo_Marte_13kV;Campo_Marte_25kV;Carmari;Cascadura_13kV;Cascadura_25kV;Caxias;Centenario;Coelho_da_Rocha;Colegio;Comendador_Soares;Copacabana;Cosmos;Curicica;Democraticos;Eldorado;Esperanca_13kV;Esperanca_25kV;Fontinele;Fundao;Gardenia;Governador;Guadalupe;Guanabara;Humaita;Influencia;Inmetro;Itaguai;Itapeba;Jaboatao;Jardim_Botanico;Leblon;Leme;Leopoldo;Mackenzie;Marapicu;Mato_Alto;Maturaca;Mena_Barreto;Meriti_13kV;Meriti_25kV;Nova_Iguacu_13kV;Nova_Iguacu_13kV;Paciencia;Padre_Miguel;Pavuna;Pedro_Ernesto;Piedade;Porta_Dagua_13kV;Porta_Dagua_25kV;Posto_Seis;Queimados;Ramos;Recreio;Retiro;Rio_Comprido;Rocha_Freire;Rosali;Samaritano;Santa_Cecilia;Santa_Clara;Santa_Luzia;Santissimo;Santo_Antonio_1;Santo_Antonio_2;Sao_Conrado;Sao_Joao;Sapucaia;Sarapui;Saudade;Seropedica;Taquara;Terra_Nova;Tres_Rios_13kV;Tres_Rios_25kV;Triagem_13kV;Triagem_25kV;Trovao;Turiacu;Uruguai;Vigario;Vigario_Geral;Vila_Valqueire;Vilar_dos_Teles;Volta_Redonda_13kV;Volta_Redonda_25kV;Washington_Luis;Zona_Industrial
2010-01-01;2023718157.00;24830.87;30536.30;45171.21;49006.33;35455.44;42932.14;57565.61;28980.59;30600.61;27341.77;3744.20;9950.94;41464.48;27318.53;54739.77;12718.67;22402.63;23887.16;4033.56;0.00;42326.23;6849.28;51635.87;14836.11;23042.16;29091.23;33786.19;30822.16;28731.42;42570.20;24619.43;4460.26;41230.15;26129.97;14283.95;12530.00;0.00;26520.77;32192.38;22033.32;18054.06;0.00;9616.38;0.00;26922.52;34960.38;31790.05;34527.50;17124.59;26435.31;20379.02;0.00;16732.57;24076.33;51591.25;26852.34;4184.58;41690.25;12546.56;0.00;32576.28;29226.16;27719.33;25618.00;61860.54;13211.57;45878.55;27175.20;24372.93;16145.25;13847.37;41447.16;24082.46;40763.25;20279.61;16092.94;17341.73;23984.95;29884.56;29742.25;17969.70;22355.62;0.00;3130.00;32871.00;4747.09;15876.00;32563.03;27767.04;10733.51;12167.02;21275.10;11420.81;25824.35;28838.66;23039.03;4612.38;25667.00;25484.85;22653.39;23027.40;7474.81;30336.75;17592.84
2010-02-01;1771962914.00;22542.80;28762.12;41488.10;46347.26;33226.95;40250.80;52436.85;27083.89;29636.43;25943.79;3164.37;10290.74;38354.60;24438.02;51406.32;14284.93;17673.23;21689.95;2852.46;0.00;39353.00;5600.39;48468.29;14314.98;21416.69;25100.00;32312.78;27566.84;26113.44;39875.32;23286.21;5209.53;36508.56;20516.81;12875.24;10877.32;0.00;23652.31;32617.94;26827.55;16361.34;0.00;9203.00;0.00;23492.16;37094.14;31672.72;31739.50;15258.80;25030.13;20720.49;0.00;17541.26;23292.20;49329.10;24226.44;2672.56;38590.83;8408.91;0.00;31137.00;32729.20;24634.96;26929.00;56032.00;11707.00;42088.00;32180.31;25510.64;15445.00;14056.91;38227.84;20436.18;39983.13;18982.76;14897.64;14771.98;21788.59;27724.00;21925.54;22163.46;20014.59;0.00;1893.00;32365.96;4633.33;17654.13;31438.31;22144.27;10861.14;11530.96;23462.29;12191.64;24127.04;25563.12;22190.88;3976.33;24867.94;28983.07;21663.19;20398.47;9874.26;29196.64;16812.41
2010-03-01;1990160903.00;22135.71;29705.62;41308.27;46990.32;32222.20;38856.73;60136.62;27794.38;30019.12;26437.54;6317.65;11691.00;34900.10;23119.54;50107.06;14129.81;19248.59;24185.18;3827.27;0.00;37420.24;6348.58;49319.82;16981.50;20739.17;26675.32;33475.95;26585.82;26314.94;38939.76;27856.18;5687.74;35147.50;19975.05;13839.55;13082.21;0.00;23229.04;33628.32;25838.12;16829.52;0.00;9167.25;0.00;23057.91;39390.83;30737.01;32062.00;15647.74;24234.63;23358.22;0.00;16378.20;22567.34;45391.48;23495.91;3110.95;40784.66;15146.90;0.00;30813.75;26120.55;22491.34;28820.00;58992.20;11516.59;39667.92;29417.29;28473.59;16094.41;15167.72;36736.88;22809.55;40055.12;18506.62;15258.52;14740.31;25257.94;24746.01;23525.71;25392.03;19736.69;0.00;1934.00;32007.15;6017.17;16567.00;30569.48;23914.97;11994.26;12589.79;23088.14;11782.02;22101.38;25111.43;21173.83;4279.41;25000.85;24746.19;22501.48;21758.93;8521.06;27282.59;16142.81
2010-04-01;1705754144.00;17859.43;24673.68;36345.58;39365.35;28072.78;34229.42;48753.23;22359.26;24795.05;23927.25;5076.31;8115.83;29634.73;19157.36;40064.19;12143.56;15260.24;20413.41;4488.79;0.00;34846.25;7368.69;42290.05;17259.94;18812.06;22478.83;30155.11;22399.12;22899.86;33051.83;18722.77;5723.87;32097.64;21172.20;12410.81;11009.00;0.00;19155.74;29348.55;22453.07;14480.40;0.00;8142.02;0.00;20785.58;41092.57;25370.75;26500.50;13786.75;20289.43;19316.86;0.00;18090.50;20136.73;41351.43;20898.42;2405.32;34310.12;14529.22;0.00;27663.75;22995.11;17663.27;24320.00;50294.00;9885.28;33787.18;28855.26;22678.17;15910.90;14011.41;29640.98;20301.34;36599.50;15412.53;14545.37;14572.00;20318.55;19995.63;18365.49;21329.33;18602.81;0.00;1826.00;29319.54;5066.21;15150.00;25317.68;23666.49;10507.40;11617.73;18119.13;8355.64;20508.33;21477.52;17159.06;3942.07;21488.73;19947.10;18238.04;19442.40;8518.00;24303.89;14658.24
2010-05-01;1705806981.00;15725.91;23103.05;37400.70;37937.84;26003.69;32782.49;44767.84;20892.38;24240.20;21241.47;4093.26;7662.43;27887.99;18203.76;39395.52;10911.37;19662.29;20467.67;4335.81;0.00;32444.85;6943.35;39262.33;18425.62;17325.03;21256.82;27838.25;20945.28;22489.31;30426.76;18117.58;6513.59;30703.76;19209.39;12854.03;12220.00;0.00;18701.78;27243.78;20826.09;13921.16;0.00;8197.39;0.00;19798.16;37434.04;24877.87;25047.25;11296.17;18511.51;17432.00;0.00;14362.20;18791.69;37939.22;20436.19;2477.55;32036.72;13409.56;0.00;25718.88;18501.52;18031.55;21760.00;42852.00;13943.00;31599.70;23717.29;19518.13;14528.50;12731.81;30011.57;19142.11;34952.38;14579.97;16069.57;12093.68;20499.12;24728.90;19903.87;21334.33;16608.38;0.00;1797.00;27196.60;6004.67;15926.00;24833.94;22814.14;10514.13;11654.75;17877.87;6203.24;19584.20;20317.05;15345.84;4033.54;20008.99;18287.03;16846.92;20209.76;6642.91;25391.60;15596.48
2010-06-01;1354211298.00;13762.38;19754.66;31949.67;32862.10;22695.95;28775.74;39628.30;17396.18;21500.70;18770.78;4543.74;7180.28;25116.10;15934.55;35772.11;9497.85;19450.91;18103.70;4918.03;0.00;28455.22;6277.02;33579.65;18873.09;14594.63;18312.29;23526.53;18251.12;21385.01;28155.14;16466.74;4287.04;27054.52;18632.72;12925.00;9370.00;0.00;16387.22;23131.01;17835.41;11831.05;0.00;7454.04;0.00;17554.14;31903.67;21821.40;22060.25;11782.54;15987.12;12639.36;0.00;10943.90;16894.25;31151.21;16188.53;1959.76;27300.77;9529.28;0.00;21552.38;18313.25;15677.72;19560.00;37313.00;12561.76;27275.96;24052.55;16880.52;13286.71;11132.78;26074.58;17744.13;29606.50;12831.37;14978.32;11578.34;16479.64;22429.76;17214.77;19268.88;15063.92;0.00;1846.00;21806.95;5373.20;12215.14;22400.75;19475.57;9391.45;11181.76;15498.18;6521.48;17377.98;17709.47;14333.81;3768.15;17505.99;16311.03;15405.96;20107.67;6903.93;21153.58;13901.45
2010-07-01;1554236860.00;17072.57;20591.32;34004.69;36295.79;24423.07;31329.45;42652.83;18240.24;22437.69;20661.50;3615.92;7975.69;27773.90;17324.50;38052.10;10553.12;19652.85;19881.45;4585.89;0.00;31285.38;6236.38;36930.32;20121.78;15917.09;19735.34;25859.66;19893.82;26404.08;30441.73;17338.61;4580.12;29135.43;20456.91;13058.59;10111.00;0.00;17692.25;24543.78;19733.59;13581.24;0.00;7970.94;0.00;19295.78;34618.76;23986.20;23351.50;12507.28;17821.66;15980.95;0.00;11853.99;16863.02;35229.03;18698.58;2675.35;30414.77;14877.59;0.00;23320.28;19657.14;17253.73;21410.00;41205.00;12980.49;29504.64;23491.65;18596.38;13935.70;12309.91;28896.39;11874.08;33374.63;13503.87;14445.91;12951.47;18775.43;24386.23;19261.91;21040.04;15260.82;0.00;2325.77;24911.80;5786.71;15967.95;25530.15;21593.64;10118.19;12107.70;17074.79;6923.38;19167.29;19531.45;15541.99;3618.29;20484.38;17944.59;16915.56;21840.88;8415.24;23034.06;15420.60
2010-08-01;1511146053.00;17473.37;20325.48;34257.57;36870.74;22122.61;30836.96;41803.32;18784.97;22583.94;20158.23;3003.90;7824.15;29388.54;17456.07;37630.04;10360.77;18762.80;19659.43;10819.40;0.00;30909.12;7434.38;37002.87;15790.99;15853.90;19507.67;26933.41;19369.21;22144.36;29898.82;17983.40;4354.93;29072.94;18345.34;12873.81;11260.00;0.00;17309.91;24978.74;19659.97;13189.28;0.00;7945.27;0.00;18206.13;36315.94;23054.12;23197.50;12369.10;17561.13;16326.81;0.00;13814.06;16982.44;34208.93;19294.92;2391.44;30698.91;15789.50;0.00;23223.31;19354.45;18025.49;18620.00;40851.00;12915.58;28931.28;20752.46;19067.95;14510.57;12527.28;28886.17;16182.07;33682.38;13569.09;17645.75;13355.78;18544.19;26434.00;19180.43;20609.75;16004.12;0.00;1767.06;25519.80;5924.67;16568.09;25290.00;21340.13;9638.09;12324.98;16890.58;4873.95;17749.37;19279.12;15769.80;3363.14;19996.15;18102.96;17041.25;21746.72;8887.81;23258.69;15168.89
2010-09-01;1708826526.00;17676.03;21838.49;35514.46;38547.60;25647.82;31212.68;41154.46;19500.17;22987.47;21058.01;4328.08;8573.56;30952.60;16787.44;40375.87;10548.15;19036.08;20060.83;9214.33;0.00;31375.36;7540.36;39157.76;20737.53;16947.61;20342.28;28413.98;19616.58;23139.09;31214.38;18716.31;3638.79;29940.37;16816.65;13733.16;10407.00;0.00;18568.28;25914.67;19529.44;13293.21;0.00;8130.50;0.00;19016.42;35611.73;22827.87;23668.50;12537.05;18013.09;16741.88;0.00;14222.63;17817.78;37152.47;20192.44;2448.66;32212.59;11084.88;0.00;24228.72;19995.38;17770.56;15590.00;41773.21;13273.35;29115.12;22194.03;21558.98;13972.13;12034.53;29862.80;18877.39;34501.75;13695.62;15734.18;13336.54;18891.46;27166.22;19022.11;21448.76;16297.30;0.00;2275.15;27231.18;7443.50;17636.52;24497.04;22316.38;10479.62;10939.03;17566.79;5144.40;18313.52;19715.13;15383.58;3256.78;20989.90;18918.88;18041.42;22623.50;9150.57;23699.31;15175.04
2010-10-01;1784897092.00;17941.21;23155.71;35692.38;39239.10;26492.28;31662.37;43036.91;20299.44;23189.57;23036.54;3000.27;10579.55;30558.36;18192.94;41017.43;11041.06;17658.43;20123.11;10612.79;0.00;32351.38;7411.80;39404.46;20129.80;18190.33;21532.31;29143.09;20008.93;24486.55;33247.92;17679.92;4658.86;30610.20;15718.24;13642.22;10060.00;0.00;19996.41;26403.83;19258.13;13748.55;0.00;8169.14;0.00;19802.31;35984.77;23743.56;23967.00;13029.20;18261.35;16706.06;0.00;14411.00;17742.91;37577.44;20713.49;1386.02;32852.98;13596.91;0.00;25104.06;20701.77;16697.28;16309.16;43945.51;12701.42;29748.79;24511.67;23190.85;14440.05;13885.28;28932.20;18149.96;35134.63;13795.68;15311.36;13021.48;18970.12;25727.99;18434.42;20438.76;16665.18;0.00;1903.52;28053.69;7176.19;16434.20;25402.19;21452.94;10884.91;12642.30;17583.48;3788.36;19866.41;19696.92;15998.24;3534.45;22430.81;18941.89;16921.95;21236.10;10886.21;23880.69;15478.70
2010-11-01;1804776642.00;19378.93;25156.45;37581.07;42927.38;28501.92;33498.23;47391.67;22002.54;24472.91;23807.51;3511.72;7603.45;33618.17;19571.14;44746.42;11927.00;20590.64;21326.36;10906.94;0.00;33774.80;7381.39;42334.95;19475.07;19411.32;24316.62;30595.81;20569.18;26217.65;35431.24;17040.25;3729.70;31970.53;16803.78;11922.69;9053.68;0.00;20963.69;28148.69;21282.28;15019.33;0.00;8683.47;0.00;21201.79;39513.84;26286.21;25256.00;13395.38;19656.96;15929.54;0.00;16591.25;19053.25;40087.60;21812.67;3237.52;35084.69;7836.09;0.00;26825.94;21677.24;18254.47;21792.99;45982.79;9405.00;31778.61;22526.87;24034.00;15591.50;15092.78;31982.39;21451.33;38891.63;15098.18;14323.00;13720.20;20855.38;25993.28;20528.16;21698.28;17234.30;0.00;1865.37;29897.43;7319.71;17981.78;29863.63;24510.19;11100.16;12430.26;18178.03;4121.23;22419.12;20383.54;17517.60;3867.00;22827.39;21307.73;19317.25;21692.10;10134.94;25521.19;17315.29
2010-12-01;2066208118.00;24834.63;28961.39;43853.73;49341.75;35286.55;41799.23;59826.17;26723.00;27220.19;27678.84;3557.76;12629.60;41844.79;24404.24;51958.35;13889.68;19664.88;25146.53;10100.83;0.00;40660.97;7178.86;51550.07;17380.90;22396.83;29943.97;36046.81;27948.29;30528.54;40416.75;21111.70;4236.81;37562.09;18510.40;14515.56;10875.60;0.00;21876.38;36450.25;29965.34;18559.47;0.00;10271.92;0.00;27052.55;49967.38;31845.30;33121.00;16648.48;24879.54;22712.68;11766.29;18218.81;24597.84;50637.20;27772.27;3110.73;42022.84;4507.12;0.00;33402.97;23067.08;23048.32;25949.58;58634.00;11339.00;41138.48;28776.19;27035.74;19958.37;16590.50;40735.12;26547.76;45004.37;20301.75;16610.00;16056.14;23359.31;20814.62;24000.98;25134.28;21857.69;0.00;1983.00;33991.61;12944.63;19682.98;36033.81;29615.68;12605.82;13892.10;22238.93;5952.12;24222.29;24999.71;22243.53;4047.90;24665.54;26503.00;22739.97;24385.09;9916.98;30572.44;18067.52
2011-01-01;2138527486.00;24838.66;28706.36;44669.49;51324.53;44248.85;43202.13;62236.41;28562.76;29448.46;29246.00;2121.39;11994.23;40461.95;25588.61;51570.52;14345.94;21272.86;24618.64;10424.95;0.00;43522.49;8374.67;52481.62;19111.13;23646.91;29607.28;35543.56;27862.00;31267.47;43383.40;24120.26;4901.55;38939.72;23333.22;16228.78;11227.00;0.00;25246.06;33174.12;28780.63;17615.37;0.00;10218.05;0.00;28367.71;49327.83;33809.47;31931.00;19985.67;26420.30;21181.41;14177.42;18353.81;25702.84;52572.89;28116.95;1991.00;43725.38;8791.97;0.00;34694.41;28367.31;24831.18;27073.00;61074.00;11504.00;42065.49;29260.11;28027.02;20947.87;14522.56;41576.50;23996.34;48014.25;21178.14;14653.00;17709.54;23735.38;24525.97;24435.04;24310.12;21606.66;0.00;2002.83;34642.15;6366.08;19403.82;36599.38;28976.89;12316.56;14463.42;22325.08;6236.49;26897.16;27378.11;22866.16;3996.70;23750.53;27689.21;24253.41;24663.64;10306.11;30924.13;19732.95
2011-02-01;2157161672.00;25186.02;29420.38;42775.81;51205.31;44550.62;42729.84;58186.89;28183.76;28427.72;27536.20;1634.01;13817.65;38522.88;25213.01;51811.90;15010.40;21734.28;23876.12;10165.34;0.00;42440.48;7196.57;52808.95;18787.03;24479.72;29811.78;35263.31;25779.00;30974.51;42291.41;22397.34;4724.88;37670.87;20301.00;16268.84;11426.00;0.00;23921.34;32844.16;28866.78;17215.49;0.00;9772.74;0.00;25742.66;49074.97;33133.98;30111.00;17995.57;25907.84;18143.85;15086.82;17132.48;25340.94;51541.70;29408.06;3379.77;43730.65;9897.72;0.00;34376.81;29925.63;24871.88;29120.00;60275.00;11717.00;38111.51;25212.53;29014.36;19906.35;14792.81;42078.11;24947.90;44855.66;20139.27;15523.00;17849.20;23709.19;23005.69;25258.70;22548.09;21135.59;0.00;2382.00;33817.94;5451.77;18965.75;36648.63;28956.54;12228.85;13459.88;24432.92;5895.78;25684.79;26191.00;23146.42;4199.30;25229.13;28356.18;23666.18;23709.21;3821.25;30994.03;18321.37
2011-03-01;1769440519.00;22235.54;26490.25;42687.32;47392.27;39481.55;38757.51;53883.98;23526.50;26050.41;25420.15;1581.45;13039.20;36337.59;22618.60;43433.65;14132.50;14469.90;23071.48;10203.31;0.00;37129.88;7081.44;46821.04;17886.77;21254.93;27722.45;31099.81;21274.00;28264.22;37309.91;21800.87;4295.12;35389.53;20304.51;16014.28;11150.00;0.00;20270.22;31975.09;26861.53;16337.15;0.00;9437.52;0.00;22413.86;44361.18;29885.93;28214.00;16633.88;21740.70;21254.78;14941.02;14026.83;19524.22;45701.58;23457.64;2870.84;38135.25;11398.63;0.00;30539.38;25095.14;20998.13;23640.00;54004.00;11318.00;36179.66;20687.82;26262.72;19859.36;13168.56;35219.99;25124.88;42506.63;19233.75;16628.00;17041.35;22262.59;23876.47;22437.68;23588.88;19368.02;0.00;3796.19;31881.50;6043.80;18795.82;30968.88;26468.92;12269.61;14276.53;22708.00;6291.14;23530.11;23562.98;19004.37;4172.00;25455.95;23755.01;21526.24;24696.98;1721.74;28221.03;18992.82
2011-04-01;1851555274.00;23569.16;26449.33;42322.68;41559.34;32837.41;37693.40;53170.37;23773.30;25732.86;25271.37;3091.49;12228.03;36162.45;22650.51;47142.45;13317.71;15435.32;22336.29;9950.48;0.00;38810.34;6629.44;47240.92;19361.16;21439.33;23787.94;31569.94;24226.00;28467.64;39427.35;21471.23;5139.16;35351.68;17070.46;16231.25;11720.00;0.00;20128.34;31489.69;26609.09;16007.88;0.00;9255.23;0.00;19845.09;43819.48;28276.13;28625.00;15351.08;21806.69;20043.18;9729.71;18347.54;21878.63;41935.80;23996.74;1887.05;38641.97;13436.63;0.00;29567.86;29872.00;20676.30;23480.00;54190.00;10831.00;35540.70;18757.91;26760.23;18933.66;13199.63;35105.47;22520.03;43885.38;18919.25;16063.00;17672.02;21918.14;22994.78;22038.87;22776.82;19133.68;0.00;3570.67;31559.38;4676.13;19394.67;31935.75;25904.65;11613.20;12818.08;22373.06;6351.72;23104.95;23775.04;18769.23;3421.00;26235.97;22699.53;22095.73;23800.59;2823.69;27620.00;16893.58
2011-05-01;1617228398.00;19909.74;22518.76;37452.42;38419.73;27098.19;32688.86;45404.77;19972.61;23066.92;21658.71;4489.54;7879.48;30146.23;19203.00;39172.12;11771.25;15359.64;20641.39;11906.63;0.00;36567.22;6578.34;38602.24;19625.47;18783.38;20778.15;26998.81;20188.00;25024.10;35589.59;16997.79;4566.86;30551.35;15410.26;14713.88;10285.00;0.00;17181.72;26035.94;22343.78;13796.20;0.00;8539.09;0.00;13339.60;37483.55;24663.55;23908.00;13800.71;18069.35;18245.53;13154.24;14942.83;18268.63;34952.46;19828.84;2241.83;33254.06;14711.34;0.00;25656.58;24853.03;17690.55;18330.00;46844.00;10524.00;30461.72;15229.13;22288.19;18428.40;14912.19;29440.13;20292.67;36553.50;16336.75;16004.00;13879.81;19952.00;19709.91;20457.42;21968.07;17334.93;0.00;3370.84;26853.41;5828.85;17479.56;27182.71;22704.40;9679.30;13232.78;18548.69;3578.50;20533.13;20336.11;15572.25;4017.30;22445.20;17946.24;18844.32;20504.99;1732.10;23241.56;17209.93
2011-06-01;1352712266.00;17240.47;19576.37;33014.05;34525.86;24617.34;29596.82;40081.31;19248.90;21049.81;19143.07;2691.52;10141.86;26279.89;16801.06;35443.14;10216.76;14092.79;18600.60;10548.96;0.00;30390.33;5972.16;33978.22;19389.99;15772.88;18680.95;24210.37;17918.00;22584.59;29146.42;15616.83;3816.45;27051.29;14258.30;12750.56;8230.00;0.00;14254.22;22682.66;20219.41;12579.17;0.00;7765.22;0.00;19253.01;34499.06;22322.52;21828.00;12547.62;16486.73;15608.88;11407.61;13444.90;16321.25;31214.36;18777.17;3551.68;29619.47;14297.50;0.00;21244.61;21866.05;15269.18;16040.00;41426.00;9004.00;27133.61;13555.00;19572.84;14618.88;14032.94;26482.08;16990.96;31287.75;14142.25;14935.00;11962.63;17763.88;17582.19;18733.74;19126.84;15594.27;0.00;3153.36;23878.34;4666.00;15631.91;25159.17;20850.49;10058.95;11335.89;15971.83;3709.38;17473.25;18047.50;14108.54;4038.00;19866.71;16852.31;16310.20;19147.28;4766.60;21209.64;14148.16
2011-07-01;1516435374.00;17808.62;20625.62;33393.58;36091.62;25320.58;29585.75;42139.01;19086.27;21541.52;20181.65;3254.58;10708.35;26195.72;17985.14;37773.06;10251.54;14639.21;19140.06;11982.84;0.00;29896.74;6111.62;37128.68;20671.33;17604.31;19319.36;25212.06;17953.00;24070.17;32055.57;16185.89;4294.11;28747.10;15989.58;12075.31;7610.00;0.00;17429.78;24447.16;19241.88;13441.64;0.00;8046.73;0.00;21595.93;35230.52;23008.26;21468.00;13050.22;16995.97;16737.64;11986.12;14352.30;16983.08;32919.41;19529.75;3568.05;31106.47;14632.47;0.00;22203.69;23124.70;16473.91;20490.00;43701.00;9617.00;28131.50;15056.47;20292.27;15020.11;14069.86;26742.51;16202.72;32996.38;13976.00;14690.00;13317.38;17746.94;18240.97;18897.88;19796.20;16300.54;0.00;3348.22;25337.64;4572.68;17985.81;25670.91;21096.56;11105.23;12576.92;17463.10;3522.68;18463.72;18882.73;15397.05;4255.00;20751.25;19107.47;17339.27;20464.58;4603.88;22581.88;14169.85
2011-08-01;1817406723.00;17773.66;21302.97;34961.98;39757.03;27215.39;32368.41;45126.44;21139.07;23607.57;21652.91;1165.54;11385.61;29282.44;19134.07;41545.86;9882.88;20168.40;20982.16;12169.33;0.00;33199.18;6914.28;40322.30;21392.07;19132.58;20328.64;28174.69;18634.35;25887.07;35005.25;16639.46;4724.73;31300.53;16482.85;12841.81;8670.00;0.00;17529.88;27159.97;21825.25;13904.46;0.00;8581.59;0.00;21899.60;37023.34;25026.86;22830.24;13374.49;18326.27;18587.35;13225.23;15382.56;19333.41;36119.77;21337.25;3752.79;34297.47;14272.78;0.00;24708.47;24267.83;17908.50;22026.72;45547.88;10515.47;29632.81;14478.81;23571.55;15905.23;16633.27;30003.31;20400.35;36075.13;14805.44;13827.00;14284.97;18656.95;19940.75;21492.01;21516.00;17159.25;0.00;3432.88;27316.26;4548.76;19250.57;27055.84;22368.66;11661.82;13731.83;18176.21;4577.79;20234.09;19779.90;16238.96;3937.40;22796.57;20447.99;19366.66;19257.80;8504.27;23874.13;15511.48
2011-09-01;1518748581.00;16412.47;20057.54;32660.53;37894.86;25816.34;30294.27;41875.30;19701.79;21916.16;20022.56;2691.01;10504.45;28967.26;17242.18;38956.46;8954.57;19027.74;19865.14;12077.08;0.00;31076.14;5698.89;37582.80;21336.52;17981.54;19016.41;26340.81;17289.00;24501.54;33473.97;17924.52;4093.24;29511.53;15263.16;12537.91;7950.00;0.00;16460.78;25254.53;20442.41;12839.30;0.00;8245.11;0.00;20346.82;35510.46;23260.48;21556.00;12669.61;17008.35;16556.40;12178.44;14035.83;18000.09;32407.25;19913.03;2911.36;31516.09;14642.44;0.00;23390.91;23092.19;17137.42;17812.68;43139.00;9964.00;27616.21;17024.66;18946.26;15258.94;14269.94;27619.49;17059.44;33670.75;13815.81;13251.00;13520.93;18287.64;18370.31;19278.35;20095.18;15994.90;0.00;3317.51;25729.49;7160.12;17046.91;26032.78;21371.51;11576.50;13612.63;17637.72;4040.99;18602.25;18782.93;15174.63;4425.40;21514.44;19140.61;18530.45;18594.08;7528.89;21572.33;15912.34
2011-10-01;1635092739.00;18951.24;22116.95;35577.90;44513.50;29930.04;33280.77;46284.34;22605.14;24021.63;23195.37;2558.42;10430.36;34078.25;20909.42;44536.46;9787.01;20947.56;21830.84;12761.15;0.00;36253.20;6238.34;42793.79;23585.07;20584.04;20640.35;29757.45;19447.00;27495.64;37317.09;19553.69;5052.32;33114.34;20240.69;13611.97;8790.00;0.00;18580.97;29009.51;23317.57;14035.94;0.00;9197.64;0.00;22829.84;40213.22;25904.00;23966.00;13386.87;20315.37;17084.57;12921.93;14872.87;19877.61;39456.75;23225.82;2193.59;35704.03;15273.27;0.00;26566.17;26948.39;19508.16;19883.45;49139.00;10766.00;29672.93;19612.28;22883.41;17025.50;16083.79;32330.59;21339.58;39020.73;15418.13;14067.00;15021.91;19311.71;20759.71;21553.04;19793.94;17698.62;0.00;3209.33;29851.36;6136.53;16121.45;28101.60;24198.60;12148.00;13906.00;19242.04;4086.84;20932.64;21671.03;17375.42;4509.10;24116.95;20668.23;21130.90;20550.11;8052.01;19443.77;17863.79
2011-11-01;1648147715.00;17302.95;22036.04;33820.49;42100.17;29174.63;31953.92;46465.14;21138.28;22963.75;23842.70;2467.99;11392.40;30681.88;17426.45;42903.76;9596.28;20555.80;20895.97;12092.15;0.00;35022.18;6216.61;41641.30;20378.89;19745.20;21005.53;29987.00;19937.30;27532.14;37046.36;18358.70;4552.00;31661.57;15017.60;13768.59;8547.40;0.00;17450.62;28042.34;22416.31;13919.68;0.00;8858.66;0.00;22616.03;39950.91;25226.86;22332.00;13345.56;18678.01;16615.27;13021.10;14770.46;19521.37;36888.12;21715.72;1268.92;31369.75;16032.94;0.00;24486.78;25940.77;16361.05;20313.00;49532.00;10915.00;28974.96;19572.72;22184.77;15950.22;16023.06;30952.18;19661.82;37451.50;14948.56;13532.00;14057.21;18912.82;19767.06;21237.04;19716.33;17148.98;0.00;3060.44;27252.27;6008.54;16492.18;23055.88;22338.05;11839.69;14592.49;18587.31;4634.00;20296.43;20757.01;15726.08;4290.00;23694.15;19563.29;19731.50;19102.43;5926.09;19275.63;16659.69
2011-12-01;1967969222.00;20919.70;26385.65;37150.39;46807.56;33718.58;37265.45;55347.96;25243.20;26513.47;27758.51;2241.73;12506.36;37786.98;20997.47;50501.82;10884.58;23273.63;23210.15;12468.32;0.00;39751.96;6149.43;47778.09;19113.73;22913.06;25136.16;32577.19;22368.00;31256.37;40773.61;21406.28;4048.86;35828.29;18563.17;15340.41;9181.99;0.00;21271.97;34370.13;26160.59;15276.41;0.00;9673.05;0.00;27063.84;46952.92;28850.61;26046.00;15151.23;22558.07;18791.61;15298.65;14300.66;23231.34;44637.84;25813.81;3091.38;38722.62;12611.38;0.00;29138.78;29157.14;18801.43;23494.00;55715.00;11106.00;34107.05;21333.88;26559.98;19174.78;17430.56;36117.48;23709.42;44270.50;17784.81;13293.00;16624.78;21068.21;21502.25;24025.64;21138.26;20637.39;0.00;2795.24;32154.55;5748.56;20055.94;30340.10;25855.20;12738.27;15860.14;21529.17;5585.75;23732.19;24512.69;19381.39;4549.60;27442.81;24144.60;21943.66;21443.20;5645.19;28299.19;18167.11
